Stop_Name,Stop_ID,latitude,longitude
Y.EMRE SK-2,11372,36.9334584,30.7821916
YUCE SK,11373,36.9293364,30.7816
KASLILAR SK-2,11374,36.927063,30.779153
M.TUREL CD,11380,36.8968793,30.8664264
M.EGEMENLIK-3,11381,36.9062006,30.8620748
KEMERAGZI CD-3,11382,36.8812504,30.8640075
YORUKOGLU CD,11383,36.8874785,30.81369
ANTALYA BULVARI,11385,36.9534908,30.6251311
AKDENIZ BULVARI ,11386,36.9577925,30.6230181
ATATURK CADDESI,11388,36.9710617,30.6134469
ATATURK BLV-2,11389,36.9759078,30.6097253
ATATURK BLV-3,11390,36.97803,30.6082744
ATATURK CD-4,11391,36.9798636,30.6070132
ATATURK BLV-5,11392,36.9826445,30.6051699
ATATURK BLV-6,11393,36.9869639,30.6023185
ATATURK CADDESI,11394,36.9939389,30.5981994
ATATURK BLV-8,11395,36.9957352,30.5975779
ATATURK BLV-9,11396,37.0007814,30.5972899
ATATURK CD-6,11397,37.0410046,30.599301
ATATURK CD-7,11398,37.0453283,30.5986024
ATATURK CADDESI,11399,37.0483523,30.5981144
ATATURK CD-10 ,11401,37.0544921,30.5967152
ORGANIZE SANAYI,11403,37.0725069,30.6138767
FATIH SULTAN MEHMET CADDESI,11405,37.0484541,30.6170944
FATIH SULTAN MEHMET CD.-2,11406,37.0489383,30.6145003
178.SK,11407,37.0438811,30.6119114
ATATURK CADDESI,11408,36.9987208,30.5970598
ATATURK BLV-22,11409,36.9942605,30.5977276
ATATURK BLV-23,11410,36.9918319,30.5989215
ATATURK BLV-24,11411,36.9899324,30.6000566
ATATURK BLV-25,11412,36.9885001,30.6009889
ATATURK BLV-26,11413,36.9842574,30.6037127
ATATURK BLV-27,11414,36.9819993,30.6052359
ATATURK BLV-28,11415,36.9799757,30.606592
ATATURK BLV-29,11416,36.9757588,30.6094778
ATATURK BLV-30,11417,36.9706214,30.6134886
AKDENIZ BULVARI,11418,36.9564162,30.6231868
FATIH TRAMVAY DURAGI,11419,36.9436901,30.6437368
YUSUF ZIYA ONER FEN LISESI,11420,36.9904643,30.6128989
CIPLAKLI MH,11421,37.0477025,30.6162709
KOMURCULER YOLU-1,11422,37.1005606,30.6060687
KOMURCULER YOLU-2,11423,37.0913047,30.6026932
KOMURCULER YOLU-3,11424,37.0903155,30.6020033
KOMURCULER YOLU-4,11425,37.0860076,30.5987623
KOMURCULER YOLU-5,11426,37.0850647,30.5956505
6170.SK,11428,36.9424038,30.7032646
CEYHAN  CD-1,11430,36.9271796,30.7015383
CEYHAN  CD-2,11431,36.9246738,30.7008915
SOKULLU CD-1,11435,36.9002755,30.6946677
SOKULLU CD-2,11436,36.9001512,30.6949954
OKUL SOKAK,11448,36.9589248,30.7771332
5150 SOKAK,11449,36.93325,30.637925
AKDENIZ SANAYI SITESI,11450,36.9229217,30.6390463
4509.SK,11451,36.915172,30.634071
3732.SK,11452,36.904317,30.640523
FIKRI ERTEN  CD.-2,11456,36.909704,30.67853
3713.SK-2,11459,36.9044166,30.6452148
4345.SK,11460,36.9066552,30.6420767
3734 SOKAK,11461,36.9056921,30.6385069
5022.SK,11463,36.923718,30.632869
5150.SK-2,11465,36.9334017,30.6392824
5022.SK,11466,36.919977,30.633355
YUNUS EMRE CD-3,11468,36.8941627,30.7213152
75.YIL CD,11470,36.9319007,30.6487053
75.YIL CD,11471,36.9319059,30.650252
5036.SK,11474,36.925482,30.64161
4259.SK-1,11475,36.913604,30.644907
AZEM AKKAYA CD,11476,36.9114767,30.6454917
GULVEREN ANADOLU LISESI,11477,36.9038584,30.6471398
3709.SK-6,11478,36.905926,30.644492
4259.SK-2,11480,36.913294,30.645374
3230 SOKAK,11481,36.9348943,30.6434393
3230 SOKAK,11482,36.9350594,30.6433373
5122 SOKAK,11483,36.9323056,30.6284177
KARACAOGLAN-5,11486,36.903928,30.704648
KIZILARIK MH-5,11487,36.9064799,30.7207993
965 SK-3,11488,36.8960866,30.7257741
MILLI EGEMENLIK CD/2,11489,36.8903278,30.6998381
BARIS MANCO BLV-3,11490,36.9337458,30.6860217
BARIS MANCO  CD-5,11491,36.933054,30.6830996
KEPEZ CD-1,11500,36.9647855,30.6422252
KEPEZ CD-3,11501,36.9715171,30.6478365
KAYALIKTAS CD.,11502,36.9723138,30.6594986
AKDENIZ  UNV-17,11505,36.8910814,30.6443105
AKDENIZ  UNV-18,11506,36.8908841,30.6445524
CAMLIK CD-13,11507,36.8679873,30.6360886
223 SK,11508,36.8618927,30.6052347
INCIKPINAR CD.-2,11512,36.9121069,30.8403078
MENDERES CD,11513,36.917228,30.847592
AKDENIZ  UNV-13,11514,36.8946869,30.6543502
SERIK YANYOL,11521,36.916345,30.780291
SERIK YANYOL,11522,36.912972,30.7744546
ANTALYA HAVAALANI IC HATLAR,11525,36.911626,30.802517
6102.SK,11528,36.9306685,30.6854268
EMINELLER CD.,11529,36.901476,30.831252
YURTPINAR MH-1,11531,36.9741815,30.8482991
YURTPINAR MH-2,11532,36.9823028,30.8496902
YURTPINAR MH-4,11533,37.0025394,30.8594212
YURTPINAR MH-5,11534,37.0064736,30.8612188
ATATURK CD.,11535,37.0383096,30.8864758
ATATURK CD.,11536,37.0289971,30.8805771
ATATURK CD.,11537,37.0219593,30.8735552
ATATURK CD.,11538,37.0199441,30.8718748
ATATURK CD.,11539,37.016868,30.869421
ATATURK CD.,11540,37.0110324,30.8626967
ATATURK CD.,11541,36.994026,30.85396
FABRIKA SK.,11542,36.9597073,30.8382274
VEYSELLER CADDESI,11543,36.969192,30.83752
ATATURK BULVARI,11544,36.9394471,30.815609
ATATURK BLV.,11545,36.9550759,30.8110439
ATATURK BLV.,11546,36.9668473,30.784508
7911 SK,11547,36.9689778,30.7802875
ATATURK BLV.,11548,36.96515,30.78747
ATATURK BLV.,11549,36.962186,30.7925854
36.SK,11550,36.960506,30.7867088
34 SK.,11551,36.9599154,30.7822556
42 SK.,11552,36.9593399,30.7798468
33 SK,11553,36.9605636,30.7915748
33 SK,11554,36.9606811,30.7945615
ATATURK BLV.,11555,36.9614592,30.7983777
ATATURK BLV.,11556,36.959927,30.803929
ATATURK BLV.,11558,36.950615,30.81396
ATATURK BULVARI,11559,36.946968,30.814266
ATATURK BLV.,11560,36.945229,30.814295
ATATURK BLV.,11561,36.943588,30.814455
ATATURK BLV.,11562,36.941339,30.815098
ATATURK BULVARI,11563,36.939552,30.815294
KURSUNLU MEZARLIK,11564,37.0263813,30.8375542
KURSUNLU CD.,11565,37.0458313,30.8483499
GULOLUK MH-1,11566,37.0923954,30.8547483
TOPALLI MH.,11567,37.018758,30.807552
GAZILER CD.,11569,36.990205,30.776436
GAZILER TOPALLI CADDESI,11570,36.9996581,30.7779582
GAZILER CD.,11571,37.0063586,30.7837412
GAZILER CADDESI,11572,37.0051334,30.7789274
GAZILER CD.,11573,37.0032859,30.7759338
GAZILER CD.,11574,36.9971596,30.776164
GOKDERE  MH.,11575,37.0147665,30.9009342
DUMANLAR MH-1,11576,36.9976593,30.9045094
SOLAK CD.,11577,36.9650605,30.9013769
SOLAK CD.,11578,36.9618986,30.9008844
ALAYLI MH-2,11579,37.0560138,30.8911402
MILLI EGEMENLIK CD.-5,11580,36.9192608,30.8658135
MILLI EGEMENLIK CD.-6,11581,36.9116218,30.8660875
SAHIL CD.-2,11583,36.8773712,30.9115896
SAHIL CD.-3,11584,36.8756292,30.9149792
TESISLER CADDESI,11585,36.8553393,30.8111805
LARA TURIZM YOLU,11586,36.8592295,30.8220183
TESISLER CD.-8,11587,36.8598914,30.8304972
TESISLER CD. -9,11588,36.8616063,30.8468994
TESISLER CD.-10,11589,36.8618317,30.8466776
TESISLER CD.-11,11590,36.8584034,30.8646615
TESISLER CD.-12,11591,36.8583783,30.8865723
TESISLER CD.-14,11593,36.8588195,30.8934273
TESISLER CD.-15,11594,36.8587506,30.898757
TESISLER CD.-16,11595,36.8587003,30.8984144
TESISLER CD.-17,11596,36.8586597,30.9080374
TESISLER CD.-18,11597,36.8582389,30.9137718
TESISLER CD.-19,11598,36.8611856,30.9207566
LARA TURIZM YOLU,11599,36.8611775,30.9204415
TESISLER CD.-21,11600,36.8583213,30.9145609
TESISLER CD.-22,11601,36.8587755,30.9078067
ATATURK BLV-34,11602,36.9901351,30.600281
SHT AHMET KUCUKADALI CADDESI,11603,37.0229656,30.6006553
ATATURK CADDESI,11604,37.0328118,30.5999362
KAZIM KARABEKIR CD.-1,11605,37.0584374,30.5916924
KAZIM KARABEKIR CADDESI,11606,37.0585485,30.5862018
KARAIN CADDESI,11607,37.0640725,30.5886848
KARAIN CD-2,11608,37.0632749,30.5858833
YAGCA KOYU YOLU,11609,37.0574343,30.5613075
SHT.HASAN DAGHAN CD-1,11610,37.0495901,30.5611487
SHT HASAN DAGHAN CADDESI,11611,37.0471422,30.5587871
SHT.HASAN DAGHAN CD-3,11612,37.0430206,30.556851
SHT.HASAN DAGHAN CD-4,11613,37.0402021,30.5563119
SHT AHMET KUCUKADALI CADDESI,11614,37.0362851,30.5550181
SHT.AHMET AYVERDI CD.-1,11615,37.0314972,30.5512423
SHT AHMET AYVERDI CADDESI,11616,37.0253932,30.5305419
SHT.AHMET KUCUKADALI CD.-3,11617,37.034505,30.559213
HACI KOZAK CD.,11618,37.0045433,30.5922408
800.SK,11619,37.0040401,30.5897975
MEVLANA CD.-1,11620,37.0020128,30.5897089
KARAMAN CADDESI,11621,36.99745,30.5848652
YUKARI KARAMAN SOKAK,11622,36.9890509,30.5797139
UZUNKUYU CADDESI,11623,36.989296,30.5740046
UZUNKUYU CADDESI,11624,36.9888076,30.5698866
ANTALYA DENIZLI YOLU ,11625,36.9821981,30.5699575
ANTALYA DENIZLI YOLU-2,11626,36.980886,30.5724876
ANTALYA DENIZLI YOLU-3,11627,36.9796361,30.5744034
ANTALYA DENIZLI YOLU-4,11628,36.9670421,30.5886655
ANTALYA DENIZLI YOLU-5,11629,36.9639438,30.5971884
ANTALYA DENIZLI YOLU-6,11630,36.9615665,30.601055
ANTALYA DENIZLI YOLU-7,11631,36.9603988,30.6026398
ANTALYA DENIZLI YOLU-8,11632,36.9585796,30.6058006
ANTALYA DENIZLI YOLU-9,11633,36.957476,30.6079912
ANTALYA DENIZLI YOLU-10,11634,36.953919,30.6179545
ANTALYA DENIZLI YOLU-11,11635,36.9531261,30.6208106
ATATURK CD-1,11636,36.893284,30.6010766
ATATURK CD-2,11637,36.894554,30.596186
BAHTILI KOYU YOLU-1,11638,36.8908106,30.5756053
BAHTILI KOYU YOLU-2,11639,36.887961,30.574413
BAHTILI KOYU YOLU-3,11640,36.8862413,30.5737849
ATATURK CD-3,11641,36.880749,30.5707445
ATATURK CADDESI,11642,36.8783047,30.5692157
YAVUZ SELIM CD-1,11643,36.8734954,30.5629991
GIRNE CD-1,11644,36.8689189,30.5561007
GIRNE CD-12,11645,36.8641961,30.5477448
GIRNE CD-10,11646,36.8609127,30.5411164
HACISEKILILER-24,11647,36.8562387,30.5342058
HACISEKILILER-22,11648,36.8517405,30.5295906
HACISEKILILER-20,11649,36.848732,30.526743
HISARCANDIR-1,11650,36.77262,30.469307
HISARCANDIR-2,11651,36.740204,30.448586
UCOLUK MH-6,11652,36.7118192,30.4377402
HISARCANDIR-4,11653,36.680764,30.4313284
YARBASCANDIR-1,11654,36.690517,30.373736
YARBASCANDIR-2,11655,36.7580467,30.4212957
YARBVASCANDIR-3,11656,36.75809,30.415291
CITDIBI,11657,36.7910989,30.4356532
AKDAMLAR-11,11658,36.864049,30.529849
AKDAMLAR-8,11659,36.869283,30.523318
AKDAMLAR-7,11660,36.87172,30.518137
GIRNE CD-13,11661,36.8663272,30.5515531
DEPO SK-3,11662,36.8719,30.5549717
CAKIRLAR MAHALLESI,11663,36.8715121,30.5644728
CUMHURIYET CD,11664,36.871028,30.568328
CAKIRLAR MAHALLESI,11665,36.874839,30.568349
KARATEPE YOLU-1,11666,36.887397,30.559557
KARATEPE MAHALLESI,11667,36.8863542,30.5500385
GOKCAM MH ,11668,36.8877153,30.5480123
GOKCAM MH.-1,11669,36.890495,30.547771
GOKCAM MAHALLESI,11670,36.895304,30.545503
DOYRAN MH-1,11671,36.902087,30.53789
DOYRAN MH-2,11672,36.903678,30.540558
CUMHURIYET CD-1,11673,36.902283,30.543715
CUMHURIYET CD,11675,36.9041612,30.5437813
ASAGIKARAMAN MH,11677,36.9101533,30.5743388
36.CD-6,11679,36.849969,30.597675
35.CD-1,11681,36.888549,30.627934
BUYUKSEHIR ITFAIYE,11682,36.900761,30.641648
NAMIK KEMAL BLV-9,11683,36.9186414,30.6731526
NAMIK KEMAL BULVARI,11684,36.9214757,30.6704521
SAKARYA BULVARI,11685,36.921844,30.67417
CAGLAYAN ANADOLU LISESI,11686,36.9149209,30.6809268
BARIS TAKSI,11687,36.9164915,30.68435
ANTKOOP,11688,36.917388,30.6863545
ANTKOOP,11689,36.9175571,30.6863805
ALIYA IZZET BEGOVIC CD-10,11690,36.9208773,30.6959612
YILDIRIM BEYAZIT CD-9,11691,36.923308,30.692167
SELALE CD-7,11692,36.934882,30.703424
SELALE CD-8,11693,36.9370659,30.7035162
SELALE CD-13,11694,36.9381923,30.7031367
SAKARYA BULVARI,11696,36.9184624,30.7095315
YENI HAL YOLU-4,11697,36.9136949,30.7400465
4437. SK-1,11698,36.9268805,30.7478172
9 SOKAK,11700,36.9325954,30.7702404
10. SK-1,11701,36.937356,30.7735612
YUNUS EMRE SK.-1,11702,36.9417782,30.7770368
YUNUS EMRE SK.-2,11703,36.9497717,30.7737166
ANDIZLI SOKAK,11706,36.955095,30.7663081
ATATURK CD.-4,11707,36.9668736,30.756229
ATATURK CD.-1,11708,36.9720344,30.7411082
ATATURK CADDESI,11709,36.9712979,30.7346441
21.CD,11710,36.9692177,30.728747
ATATURK CD.-3,11712,36.9641843,30.7592442
HURRIYET CD.,11713,36.960294,30.7427618
HACI DURMUS CADDESI,11714,36.9646943,30.7417323
SEVGI KOYU CD.,11715,36.9452934,30.8435323
GOKDERE MH-1,11717,37.027132,30.9039038
GOKDERE MH-2,11718,37.0296855,30.9026133
GOKDERE MH-3,11719,37.0349895,30.9019552
ALAYLI MH-1,11720,37.0509238,30.8925928
TOPALLI,11722,37.0594142,30.8115635
KUMKOY CAMI,11724,36.8816193,30.9536338
KUMKOY,11725,36.881882,30.9565747
TOROSLAR CD-7,11727,36.8963889,30.6757366
TOROSLAR CD-2,11728,36.8964548,30.6757034
KARACAOGLAN CD-6,11729,36.904663,30.710458
BARIS MANCO CD-6,11730,36.9411354,30.6760809
BARIS MANCO CD-7,11731,36.9411332,30.6756336
ATATURK CD.-25,11734,36.9922108,30.5990808
INONU CD,11735,37.0431567,30.6196463
CEZAEVI,11736,37.0728126,30.5913942
AKDENIZ BLV-20,11738,37.0307811,30.6272049
PINARLI KAVSAGI,11740,36.9362653,30.8164333
KORKUTELI YOLU-1,11741,36.9768761,30.5771799
KORKUTELI YOLU-2,11742,36.9770333,30.57738
INONU CD,11743,37.038357,30.602714
4999.SK,11744,36.982644,30.620125
2303.SK,11745,36.914645,30.735262
NAMIK KEMAL BULVARI,11746,36.920805,30.670222
YILDIZ CD-5,11747,36.892871,30.684273
HAVAALANI CD,11751,36.868141,30.784128
YARBASCANDIR MH,11752,36.72535,30.37085
OMER BUYRUKCU CADDESI,11754,36.918614,30.735408
CUMHURIYET CADDESI,11757,37.0267752,30.6215504
AKSU EMNIYET MUDURLUGU,11759,36.94712,30.839824
ATATURK CD,11800,37.0413949,30.5989394
NAMIK KEMAL CD,11801,36.9775467,30.6205848
ADNAN MENDERES CD,11802,36.9930071,30.6051058
ATATURK CD,11803,37.036902,30.599531
ATATURK BLV,11804,37.0086229,30.5987087
ATATURK BLV,11805,37.0126816,30.600023
ATATURK BLV,11806,36.9566714,30.8071995
ATATURK BLV,11807,36.9490729,30.8140499
AKSU,11808,36.947536,30.8386323
AKSU ESKI EMNIYET,11809,36.9468565,30.8470383
BARINAKLAR BLV-20,11810,36.851809,30.763016
YESILKARAMAN,11811,37.115639,30.802562
GULOLUK,11812,37.092166,30.86527
ALAYLI MH-3,11813,37.061186,30.888542
AKSU ASMEK,11815,36.9495659,30.8458609
 MILLI EGEMENLIK CD,11816,36.9217121,30.8647597
KARDES KENTLER CD,11817,36.9083475,30.8159756
KARDESKENTLER CD,11818,36.9021342,30.8178103
1595 SK-2,11819,36.8856641,30.7353364
DURALILER 4583 SK,11821,36.901933,30.6211458
MILLI EGEMENLIK CD,11822,36.903318,30.86244
ANTALYA CD,11823,36.948486,30.76018
PTT CD,11824,36.9372164,30.7577185
ANTALYA CD,11825,36.922745,30.7664886
KASLILAR SOKAK,11826,36.925831,30.776168
BAHTILI,11828,36.8872474,30.571715
DURALILER CD,11829,36.900995,30.616846
CUMHURIYET CD,11830,36.8683752,30.572427
GAZILER MAHALLESI,11831,37.0097924,30.7876918
RECEP GURBUZ CD,11832,36.991846,30.7474372
RECEP GURBUZ CD,11833,36.9992248,30.7575222
BARIS MANCO BULVARI,11835,36.926176,30.6895973
GALIP KUSCUOGLU CD,11836,36.9264977,30.685275
GAZI BL Y.YOLU KARAYUSUF CD,11837,36.9126733,30.70582
GOKSU AILE SAGLIGI MERKEZI,11838,36.9114247,30.7471954
CIPLAKLI CD,11839,37.0466421,30.649845
ODABASI MAHALLESI,11840,37.026506,30.678381
PALMIYE CD,11841,37.0258724,30.672523
ILICA MH-3,11843,37.1554148,30.6398994
CUMHURIYET CD,11844,36.898164,30.542676
GOZDE CD,11846,36.8955709,30.8375366
ANTALYA DENIZLI YOLU,11847,36.9534585,30.6206438
ANTALYA CADDESI,11848,36.9160102,30.767948
SAHIN BEY CD-1,11849,36.989243,30.7255048
SAHIN BEY CADDESI,11850,36.9897539,30.7228788
YILDIRIM BEYAZIT CD,11851,36.92152,30.69275
PTT CADDESI,11852,36.855009,30.806266
PTT CADDESI,11853,36.85491,30.806508
PINARBASI CD-1,11854,36.8821973,30.6492791
SELALE CD-3,11855,36.926799,30.695814
ISMAIL BAHASURELSAN CD,11856,36.8896136,30.6670836
SAKARYA BULVARI,11857,36.9188237,30.7032827
SAKARYA BULVARI,11858,36.9185449,30.703571
FATIH CD-6,11859,36.903805,30.700896
SARISU DEPOLAMA-2,11860,36.8308379,30.5963215
AKDENIZ BULVARI,11861,37.0153738,30.6308308
LARA TURIZM YOLU,11863,36.8587034,30.86193
ALTINTAS MH. PAPATYA SK,11864,36.8992493,30.8341476
H.KARAKAS MH. 3643 sk,11865,36.9370167,30.7317999
INCIKPINAR CD,11866,36.923018,30.8214876
GAZILER CADDESI,11867,36.9869913,30.7667115
15.CADDE,11868,36.8841131,30.6424555
SOSYAL BILIMLER MESLEK YUKSEK OKULU,11869,36.9050125,30.6786921
GAZI BULVARI,11871,36.9033764,30.6730626
KARAYOLLARI BOLGE MUDURLUGU,11872,36.9038242,30.672963
NARENCIYE CD-1,11873,36.8811481,30.7221386
BALIKCIOGLU CD-2,11874,36.8831412,30.7165301
BALIKCIOGLU CD-1,11875,36.8833364,30.7153793
ISMETPASA CADDESI,11876,36.8912954,30.7052112
ASPENDOS BLV-11,11877,36.894541,30.7572004
ISIKLAR CD-2,11878,36.877769,30.7105059
AKDENIZ BLV-6,11879,36.8472446,30.6105158
1596 SK-1,11880,36.8811224,30.734171
BOGACAY CD-8,11881,36.8600984,30.6041482
KARAVELILER MH-3,11882,37.2199547,30.646309
DUTLUBAHCE MH-1,11883,36.90714,30.701555
YUNUS EMRE SK,11884,36.9302203,30.7841305
MANDIRLAR MH,11886,36.9028098,30.8579388
MANDIRLAR MH-1,11887,36.9111603,30.847906
KIZILIRMAK CD-1,11890,36.9118161,30.71521
153 SK-2,11891,36.8427328,30.5927783
138 SK-2,11892,36.8403179,30.5893371
10.SOKAK,11893,36.8836261,30.8385947
FATIH CD-2,11894,36.9063809,30.6997019
ALIYA IZZET BEGOVIC CD-5,11897,36.9220402,30.7106051
1315 SK-2,11900,36.896714,30.631409
1110 SK,11901,36.8964393,30.7259849
UNCALI CADDESI,11902,36.8897337,30.6258258
TERMESSOS CADDESI,11903,37.0251691,30.5385748
MEVLANA CADDESI,11904,36.9471458,30.8500317
100.SOKAK,11905,36.9473152,30.8495113
TEVFIK ISIK CD-1,11906,36.8736859,30.7159722
PINARBASI CD-3,11907,36.8858358,30.6474552
4582 SOKAK,11908,36.9034897,30.6234112
ASAGIKARAMAN MAHALLESI,11909,36.9146742,30.5675629
2414 SOKAK,11910,36.9111828,30.744004
D-400 UZERI,11911,36.9428414,30.9006664
GEBIZ KAVSAGI D-400,11912,36.9406269,30.9238836
GEBIZ KAVSAGI D-400,11913,36.9402067,30.9238997
KOZAGAC KOYU GIRISI D-400,11914,36.9388883,30.9374878
SERIK YUKARIKOCAYATAK KOYU GIRISI,11915,36.9338607,30.964672
TANSU CILLER CADDESI,11916,36.9768139,30.7301101
AHMET CESME CD,11917,36.9811143,30.7072523
ASPENDOS BLV-5,11918,36.8904202,30.7460907
5 TEMMUZ KURTULUS CD,11919,36.9370295,30.6478118
ASPENDOS BLV-3,11922,36.8891052,30.7406036
ANTALYA BULVARI,11924,36.9475426,30.6419258
GAZI BLV - 1,11925,36.9077878,30.6882516
277 SK-2,11926,36.8564447,30.6010355
36.CD-3,11927,36.8522735,30.6022009
GAZI BLV,11928,36.9124696,30.7097387
10 SOKAK,11929,36.8702699,30.8223888
MEYDAN DEPOLAMA-1,11930,36.8861919,30.7317516
SAHIN BEY CD.,11932,36.9896608,30.7319474
SAHIN BEY CD,11933,36.9894487,30.7314244
SAHIN BEY CD,11934,36.9889795,30.7262772
SAHIN BEY CADDESI,11935,36.9894787,30.7218275
SULEYMAN DEMIREL BLV-28,11936,36.9884106,30.716594
SULEYMAN DEMIREL BLV-25,11937,36.9791173,30.7148402
S.DEMIREL BLV-4,11938,36.9794043,30.7144862
SULEYMAN DEMIREL BLV-22,11939,36.969344,30.714089
SULEYMAN DEMIREL BLV-13,11941,36.947969,30.707944
YESILIRMAK CD-23,11942,36.9427555,30.7098611
YESILIRMAK CD-17,11943,36.9301538,30.7128769
PERGE BLV-4,11948,36.8774622,30.7354692
PERGE BLV-7,11949,36.8770481,30.735437
PERGE BLV-10,11950,36.8860495,30.7395017
SHT.BIN.ERDOGAN OZDEMIR CADDESI,11951,36.9104858,30.6395105
SUNA INAN KIRAC PARKI,11952,36.9102606,30.639548
SHT.BIN.ERDOGAN OZDEMIR CADDESI,11953,36.910053,30.643051
SHT.BIN.ERDOGAN OZDEMIR CD,11954,36.9099432,30.6459102
PINAR CD-6,11955,36.900577,30.673655
HAMIDIYE CD,11956,36.8948628,30.6837508
MEDSTAR HASTANESI,11957,36.8949593,30.6835308
16.CADDE,11958,36.887654,30.642231
16.CADDE,11959,36.8873417,30.6406986
16.CADDE,11960,36.8877987,30.6449017
16.CADDE,11961,36.888121,30.645443
GAZI BULVARI ,11962,36.9090274,30.6908411
HACI DURMUS CADDESI,11963,36.9646549,30.7420406
HACI DURMUS CD,11964,36.9622031,30.7445994
HACI DURMUS CD,11965,36.9624646,30.744704
HURRIYET CD,11966,36.9601799,30.7425931
HURRIYET CD,11967,36.9561913,30.743312
SPOR 89 SITESI,11968,36.9585082,30.7525495
KAKTUS SOKAK,11969,36.9568986,30.748722
KAKTUS SOKAK,11970,36.9571193,30.7487783
ANTALYA CADDESI,11971,36.9534842,30.7582116
ANTALYA CADDESI,11972,36.9534241,30.7583135
KAKTUS SOKAK,11973,36.946663,30.755865
KAKTUS SOKAK,11974,36.9460183,30.7572782
PTT CADDESI,11975,36.9424405,30.7575116
PTT CADDESI,11976,36.9425906,30.7576215
ATATURK CADDESI,11977,36.964402,30.759275
4955 SK UZERI,11978,36.9668987,30.7572273
4955 SK UZERI,11979,36.9669694,30.7569993
4435 SK ,11980,36.9701796,30.760462
4463 SK UZERI,11981,36.9700102,30.760191
4466 SK UZERI,11982,36.9723139,30.7607624
4466 SK ,11983,36.972156,30.760592
FEVZI CAKMAK CD UZERI,11984,36.9748489,30.7518092
FEVZI CAKMAK CD UZERI,11985,36.9747525,30.751777
FEVZI CAKMAK CD UZERI,11986,36.9752732,30.7560551
FEVZI CAKMAK CD UZERI,11987,36.9752196,30.7563099
ANDIZLI SK UZERI,11988,36.957338,30.7665238
ANDIZLI SK UZERI,11989,36.9609301,30.7633159
ATATURK CADDESI,11990,36.9609686,30.7635787
ANTALYA CD UZERI,11991,36.9201122,30.7672855
ANTALYA CD ,11992,36.9159093,30.7677119
